questionnaire,id,question,context,answers,type,answer_length
4,f3b3b3b3-3b3b-3b3b-3b3b-3b3b3b3b3b3b,What is the contact person interested in?,The contact person is keen to learn more about your 234 Assembly Systems and how they could be implemented in their current workflow. They are particularly interested in the efficiency gains that your systems offer.  They also mentioned a general interest in other solutions you may offer related to automation in their production line.,"[{'text': ['234 Assembly Systems', 'other'], 'answer_start': [52, 259]}]",MULTI_SELECT,medium_answer
4,f3b3b3b3-3b3b-3b3b-3b3b-3b3b3b3b3b3b,What is the contact person interested in?,"The contact person is primarily interested in your 256 Joining Systems for large components,  as they are currently facing challenges with the speed and efficiency of their current joining processes. They also indicated an interest in exploring any other solutions you might offer for improving overall production line efficiency.","[{'text': ['256 Joining Systems for large components', 'other'], 'answer_start': [51, 249]}]",MULTI_SELECT,medium_answer
4,f3b3b3b3-3b3b-3b3b-3b3b-3b3b3b3b3b3b,What is the contact person interested in?,"The contact person is interested in exploring various solutions for optimizing their overall production process.  They are open to discussing a range of technologies and approaches to improve efficiency and output, and are particularly keen to learn about any innovative solutions you might offer.","[{'text': ['various solutions', 'range of technologies', 'any innovative solutions'], 'answer_start': [46, 144, 256]}]",MULTI_SELECT,medium_answer
4,4a34e0e1-0c76-494e-b779-90763685b18d,What phone number can we use to contact you?,You can reach me at +1 555 123 4567.  This is the best number to contact me for any follow-up questions or to schedule a call.,"[{'text': ['+1 555 123 4567'], 'answer_start': [20]}]",NUMBER,medium_answer
4,e5e53e1b-75f0-4994-a626-07e639c69590,When would the contact person like to receive a follow-up?,The contact person would appreciate a follow-up within 1 week.  This timeframe allows them to quickly integrate any information received into their current project schedule.  They are eager to move forward with this process.,"[{'text': ['1 week'], 'answer_start': [55]}]",MULTI_SELECT,medium_answer
4,9eef0568-554e-4a51-b975-9705f0ab0354,When would the contact person like to receive a follow-up?,A follow-up in 2 weeks would be ideal for the contact person. This allows them sufficient time to review their current priorities and dedicate the necessary time to a productive discussion.,"[{'text': ['2 weeks'], 'answer_start': [15]}]",MULTI_SELECT,medium_answer
4,bc193661-b50e-4149-a4a6-3802aa2b52f5,When would the contact person like to receive a follow-up?,The contact person has requested a follow-up in 3 weeks' time. This allows them to complete some internal processes before engaging in a more detailed discussion.  They appreciate your flexibility in scheduling.,"[{'text': ['3 weeks'], 'answer_start': [48]}]",MULTI_SELECT,medium_answer
5,57799717-9780-45f3-b8a8-56c15fdc579f,What type of customer are you?,We are a new customer to your company. We are very interested in exploring your product offerings and learning more about how they can meet our needs.  We are excited about the potential for a mutually beneficial partnership.,"[{'text': ['new customer'], 'answer_start': [9]}]",SINGLE_SELECT,medium_answer
5,d1b2a8eb-3684-410d-aec7-32bbde92218c,What type of customer are you?,We are an existing customer and have been satisfied with your products and services in the past. We are now looking to expand our use of your offerings and explore new possibilities based on our positive experience.,"[{'text': ['existing customer'], 'answer_start': [10]}]",SINGLE_SELECT,medium_answer
5,6f4d1a3b-f0a3-4064-8939-f679de34552c,What type of customer are you?,"We are a partner of your company, and we're looking to strengthen our collaboration and explore new avenues for mutual growth. We value our existing relationship and seek to expand upon our successful past projects.","[{'text': ['partner'], 'answer_start': [9]}]",SINGLE_SELECT,medium_answer
5,3ac5dbfd-164f-42a3-a824-e28d40fd74dd,What type of customer are you?,"We are an applicant, interested in learning more about your products and services.  We are currently evaluating various solutions and believe your offerings could be a strong fit for our needs.  We are eager to explore this further.","[{'text': ['applicant'], 'answer_start': [10]}]",SINGLE_SELECT,medium_answer
5,5031fa14-e1a1-4ea0-8ff3-5577bb3a1e1c,How satisfied are you with our service?,"We are very satisfied with your service.  The responsiveness of your team, the quality of your products, and the overall efficiency of the process have all exceeded our expectations. We appreciate your professionalism and commitment.","[{'text': ['very satisfied'], 'answer_start': [7]}]",SINGLE_SELECT,medium_answer
5,e9316dbd-d2e9-4e47-a727-8d31c321ceb2,How satisfied are you with our service?,"We are satisfied with your service overall. The product met our needs, and the delivery was timely.  There's room for improvement in the packaging, but overall, we had a positive experience.
","[{'text': ['satisfied'], 'answer_start': [7]}]",SINGLE_SELECT,medium_answer
5,509201f6-f480-4bad-9b70-d9e7c5ec3315,How satisfied are you with our service?,"We are unsatisfied with the service we received.  The delivery was delayed significantly impacted our project timeline and caused considerable inconvenience. We would appreciate the opportunity to discuss this further.
","[{'text': ['unsatisfied'], 'answer_start': [7]}]",SINGLE_SELECT,medium_answer
5,da961c5b-073c-44d0-b346-b99245cc83be,How satisfied are you with our service?,"We are very unsatisfied with the service we received.  The significant issues we encountered with product quality and delivery delays have caused considerable disruption to our operations and resulted in substantial losses. We expect a prompt resolution to these problems.
","[{'text': ['very unsatisfied'], 'answer_start': [7]}]",SINGLE_SELECT,medium_answer
5,549deb8e-ed74-41dc-a9ac-c4b90439d88a,What is the average size of your trade fair team?,Our average trade fair team consists of between one and five people. This smaller team size allows for a more focused and personalized approach to interacting with potential clients and partners at trade shows.  We find this approach to be very effective.,"[{'text': ['one and five'], 'answer_start': [48]}]",SINGLE_SELECT,medium_answer
5,7e22d8a7-7a4b-48ae-ad4a-271c93f912bf,What is the average size of your trade fair team?,"Our average trade fair team is usually between six and ten people. This allows us to cover a broader range of tasks and effectively manage our exhibition space, ensuring we can engage with a larger number of visitors and handle multiple inquiries concurrently.","[{'text': ['six and ten'], 'answer_start': [47]}]",SINGLE_SELECT,medium_answer
5,63f64c89-5e60-4317-a0d5-e74ad5362823,What is the average size of your trade fair team?,"The average size of our team at trade fairs is between eleven and fifteen people. This larger team allows us to effectively manage a significant exhibition space, handle numerous visitors, and provide specialized support for various aspects of the event, such as product demonstrations and lead generation.","[{'text': ['eleven and fifteen'], 'answer_start': [55]}]",SINGLE_SELECT,medium_answer
5,638511f8-010d-47a3-ad06-a16f04812989,What is the average size of your trade fair team?,"Our trade fair team typically ranges from sixteen to twenty people.  This larger group allows us to staff multiple booths or areas, handle a high volume of visitors, and provide in-depth product demonstrations and presentations simultaneously.  It's essential for our presence at major industry events.","[{'text': ['sixteen to twenty'], 'answer_start': [42]}]",SINGLE_SELECT,medium_answer
5,73905688-90d8-46cb-a718-522e1fb6b690,What is the average size of your trade fair team?,"Our trade fair team usually consists of between 21 and 30 members. This larger team is necessary to effectively manage our substantial booth presence at major international trade shows, allowing us to provide comprehensive product demonstrations and personalized attention to a large number of visitors.","[{'text': ['21 and 30'], 'answer_start': [48]}]",SINGLE_SELECT,medium_answer
5,c8d82b96-9704-4cae-ae30-c705f60e26e3,What is the average size of your trade fair team?,"Our trade show presence typically involves a team of between 31 and 40 people.  This larger team is essential for managing a complex and extensive exhibition space, ensuring smooth operations, and providing comprehensive support to the high volume of visitors we usually attract at major industry events.","[{'text': ['31 and 40'], 'answer_start': [61]}]",SINGLE_SELECT,medium_answer
5,632eeb14-e201-492d-b374-34b0935ee56f,What is the average size of your trade fair team?,"Our trade fair team usually numbers more than 40 people.  This large team is necessary to manage our extensive exhibition space, handle the high volume of visitors we typically receive at major international shows, and provide a wide range of services from product demonstrations to hospitality.  It requires significant logistical planning.","[{'text': ['more than 40'], 'answer_start': [36]}]",SINGLE_SELECT,medium_answer
5,8e8fc562-6a2c-4692-8ae5-2a52da4cb9fc,What CRM system do you use?,We currently use Salesforce as our CRM system. We find its comprehensive features and scalability well-suited to managing our customer relationships and sales pipeline effectively.  Its reporting tools are also very beneficial for our business analysis.,"[{'text': ['Salesforce'], 'answer_start': [17]}]",SINGLE_SELECT,medium_answer
5,b3edff55-9e0b-4b07-b303-94749f174e24,What CRM system do you use?,Our company utilizes Pipedrive as our CRM system. We find its user-friendly interface and intuitive features make it efficient for managing leads and tracking sales progress.  The visual sales pipeline is particularly helpful for our team.,"[{'text': ['Pipedrive'], 'answer_start': [21]}]",SINGLE_SELECT,medium_answer
5,f2e6d399-0e54-4406-a734-b93139cd137a,What CRM system do you use?,We use Close.io as our CRM. We appreciate its focus on sales engagement and find its features for managing calls and emails particularly useful for our team. The streamlined interface helps us maintain efficiency in our daily sales operations.,"[{'text': ['Close.io'], 'answer_start': [7]}]",SINGLE_SELECT,medium_answer
